Title,Authors,Category,Link
Flexible Uncertainty Calibration for Machine-Learned Interatomic Potentials,Cheuk Hin Ho; Christoph Ortner; Yangshuai Wang,physics.chem-ph,https://arxiv.org/abs/2510.00721
Comparison of Machine Learning Models to Classify Documents on Digital Development,Uvini Ranaweera; Bawun Mawitagama; Sanduni Liyanage; Sandupa Keshan; Tiloka de Silva; Supun Hewawalpita,N/A,https://arxiv.org/abs/2510.00720
AttentionDep: Domain-Aware Attention for Explainable Depression Severity Assessment,Yusif Ibrahimov; Tarique Anwar; Tommy Yuan; Turan Mutallimov; Elgun Hasanov,cs.AI,https://arxiv.org/abs/2510.00706
Physics-Informed Extreme Learning Machine (PIELM) for Tunnelling-Induced Soil-Pile Interactions,Fu-Chen Guo; Pei-Zhi Zhuang; Fei Ren; Hong-Ya Yue; He Yang,N/A,https://arxiv.org/abs/2510.00698
Machine Learning-based Path Loss Prediction in Suburban Environment in the Sub-6 GHz Band,Ferdaous Tarhouni; Muneer AlZubi; Mohamed-Slim Alouini,eess.SP,https://arxiv.org/abs/2510.00696
Stochastic Self-Organization in Multi-Agent Systems,Nurbek Tastan; Samuel Horvath; Karthik Nandakumar,cs.MA,https://arxiv.org/abs/2510.00685
TShape: Rescuing Machine Learning Models from Complex Shapelet Anomalies,Hang Cui; Jingjing Li; Haotian Si; Quan Zhou; Changhua Pei; Gaogang Xie; Dan Pei,cs.SE,https://arxiv.org/abs/2510.00680
OTFS for Joint Radar and Communication: Algorithms; Prototypes; and Experiments,Xiaojuan Zhang; Yonghong Zeng; Francois Chin Po Shin,cs.IT,https://arxiv.org/abs/2510.00668
A Geometric Unification of Generative AI with Manifold-Probabilistic Projection Models,Leah Bar; Liron Mor Yosef; Shai Zucker; Neta Shoham; Inbar Seroussi; Nir Sochen,cs.CV,https://arxiv.org/abs/2510.00666
Multi-Domain Brain Vessel Segmentation Through Feature Disentanglement,Francesco Galati; Daniele Falcetta; Rosa Cortese; Ferran Prados; Ninon Burgos; Maria A. Zuluaga,cs.CV,https://arxiv.org/abs/2510.00665
Align Your Tangent: Training Better Consistency Models via Manifold-Aligned Tangents,Beomsu Kim; Byunghee Cha; Jong Chul Ye,cs.CV,https://arxiv.org/abs/2510.00658
Error Feedback for Muon and Friends,Kaja Gruntkowska; Alexander Gaponov; Zhirayr Tovmasyan; Peter Richtárik,N/A,https://arxiv.org/abs/2510.00643
Virtual Fashion Photo-Shoots: Building a Large-Scale Garment-Lookbook Dataset,Yannick Hauri; Luca A. Lanzendörfer; Till Aczel,cs.CV,https://arxiv.org/abs/2510.00633
Tenyidie Syllabification corpus creation and deep learning applications,Teisovi Angami; Kevisino Khate,cs.CL,https://arxiv.org/abs/2510.00629
FAME: Adaptive Functional Attention with Expert Routing for Function-on-Function Regression,Yifei Gao; Yong Chen; Chen Zhang,N/A,https://arxiv.org/abs/2510.00621
What Did I Learn? Operational Competence Assessment for AI-Based Trajectory Planners,Michiel Braat; Maren Buermann; Marijke van Weperen; Jan-Pieter Paardekooper,cs.RO,https://arxiv.org/abs/2510.00619
Multi-Agent Stage-wise Conservative Linear Bandits,Amirhoseein Afsharrad; Ahmadreza Moradipari; Sanjay Lall,N/A,https://arxiv.org/abs/2510.00602
Hybrid Training for Vision-Language-Action Models,Pietro Mazzaglia; Cansu Sancaktar; Markus Peschl; Daniel Dijkman,cs.RO,https://arxiv.org/abs/2510.00600
Designing Ambiguity Sets for Distributionally Robust Optimization Using Structural Causal Optimal Transport,Ahmad-Reza Ehyaei; Golnoosh Farnadi; Samira Samadi,N/A,https://arxiv.org/abs/2510.00599
Probability calibration for precipitation nowcasting,Lauri Kurki; Yaniel Cabrera; Samu Karanko,N/A,https://arxiv.org/abs/2510.00594
Eyes-on-Me: Scalable RAG Poisoning through Transferable Attention-Steering Attractors,Yen-Shan Chen; Sian-Yao Huang; Cheng-Lin Yang; Yun-Nung Chen,N/A,https://arxiv.org/abs/2510.00586
Private Online Learning against an Adaptive Adversary: Realizable and Agnostic Settings,Bo Li; Wei Wang; Peng Ye,N/A,https://arxiv.org/abs/2510.00574
IntrusionX: A Hybrid Convolutional-LSTM Deep Learning Framework with Squirrel Search Optimization for Network Intrusion Detection,Ahsan Farabi; Muhaiminul Rashid Shad; Israt Khandaker,cs.CR,https://arxiv.org/abs/2510.00572
Adaptive Shared Experts with LoRA-Based Mixture of Experts for Multi-Task Learning,Minghao Yang; Ren Togo; Guang Li; Takahiro Ogawa; Miki Haseyama,cs.CV,https://arxiv.org/abs/2510.00570
Guaranteed Noisy CP Tensor Recovery via Riemannian Optimization on the Segre Manifold,Ke Xu; Yuefeng Han,N/A,https://arxiv.org/abs/2510.00569
Panorama: Fast-Track Nearest Neighbors,Vansh Ramani; Alexis Schlomer; Akash Nayar; Panagiotis Karras; Sayan Ranu; Jignesh M. Patel,N/A,https://arxiv.org/abs/2510.00566
Toward Safer Diffusion Language Models: Discovery and Mitigation of Priming Vulnerability,Shojiro Yamabe; Jun Sakuma,cs.AI,https://arxiv.org/abs/2510.00565
Memory Determines Learning Direction: A Theory of Gradient-Based Optimization in State Space Models,JingChuan Guan; Tomoyuki Kubota; Yasuo Kuniyoshi; Kohei Nakajima,N/A,https://arxiv.org/abs/2510.00563
Mathematical Theory of Collinearity Effects on Machine Learning Variable Importance Measures,Kelvyn K. Bladen; D. Richard Cutler; Alan Wisler,math.ST,https://arxiv.org/abs/2510.00557
Sentry: Authenticating Machine Learning Artifacts on the Fly,Andrew Gan; Zahra Ghodsi,cs.CR,https://arxiv.org/abs/2510.00554
On Predictability of Reinforcement Learning Dynamics for Large Language Models,Yuchen Cai; Ding Cao; Xin Xu; Zijun Yao; Yuqing Huang; Zhenyu Tan; Benyi Zhang; Guiquan Liu; Junfeng Fang,N/A,https://arxiv.org/abs/2510.00553
EMR-AGENT: Automating Cohort and Feature Extraction from EMR Databases,Kwanhyung Lee; Sungsoo Hong; Joonhyung Park; Jeonghyeop Lim; Juhwan Choi; Donghwee Yoon; Eunho Yang,cs.DB,https://arxiv.org/abs/2510.00549
Bayesian Neural Networks for Functional ANOVA model,Seokhun Park; Choeun Kim; Jihu Lee; Yunseop Shin; Insung Kong; Yongdai Kim,N/A,https://arxiv.org/abs/2510.00545
Interpretable Machine Learning for Life Expectancy Prediction: A Comparative Study of Linear Regression; Decision Tree; and Random Forest,Roman Dolgopolyi; Ioanna Amaslidou; Agrippina Margaritou,N/A,https://arxiv.org/abs/2510.00542
Spectral Scaling Laws in Language Models: How Effectively Do Feed-Forward Networks Use Their Latent Space?,Nandan Kumar Jha; Brandon Reagen,N/A,https://arxiv.org/abs/2510.00537
Beyond Log Likelihood: Probability-Based Objectives for Supervised Fine-Tuning across the Model Capability Continuum,Gaotang Li; Ruizhong Qiu; Xiusi Chen; Heng Ji; Hanghang Tong,cs.CL,https://arxiv.org/abs/2510.00526
Understanding Sensitivity of Differential Attention through the Lens of Adversarial Robustness,Tsubasa Takahashi; Shojiro Yamabe; Futa Waseda; Kento Sasaki,N/A,https://arxiv.org/abs/2510.00517
EuroSpeech: A Multilingual Speech Corpus,Samuel Pfisterer; Florian Grötschla; Luca A. Lanzendörfer; Florian Yan; Roger Wattenhofer,cs.CL,https://arxiv.org/abs/2510.00514
Machine Learning Prediction of Charged Defect Formation Energies from Crystal Structures,Shin Kiyohara; Chisa Shibui; Soungmin Bae; Yu Kumagai,cond-mat.mtrl-sci,https://arxiv.org/abs/2510.00513
Adaptive Data-Knowledge Alignment in Genetic Perturbation Prediction,Yuanfang Xiang; Lun Ai,q-bio.MN,https://arxiv.org/abs/2510.00512
A universal compression theory: Lottery ticket hypothesis and superpolynomial scaling laws,Hong-Yi Wang; Di Luo; Tomaso Poggio; Isaac L. Chuang; Liu Ziyin,N/A,https://arxiv.org/abs/2510.00504
Diffusion Alignment as Variational Expectation-Maximization,Jaewoo Lee; Minsu Kim; Sanghyeok Choi; Inhyuck Song; Sujin Yun; Hyeongyu Kang; Woocheol Shin; Taeyoung Yun; Kiyoung Om; Jinkyoo Park,N/A,https://arxiv.org/abs/2510.00502
Exploring System 1 and 2 communication for latent reasoning in LLMs,Julian Coda-Forno; Zhuokai Zhao; Qiang Zhang; Dipesh Tamboli; Weiwei Li; Xiangjun Fan; Lizhu Zhang; Eric Schulz; Hsiao-Ping Tseng,N/A,https://arxiv.org/abs/2510.00494
Black-Box Time-Series Domain Adaptation via Cross-Prompt Foundation Models,M. T. Furqon; Mahardhika Pratama; Igor Skrjanc; Lin Liu; Habibullah Habibullah; Kutluyil Dogancay,N/A,https://arxiv.org/abs/2510.00487
Expandable Decision-Making States for Multi-Agent Deep Reinforcement Learning in Soccer Tactical Analysis,Kenjiro Ide; Taiga Someya; Kohei Kawaguchi; Keisuke Fujii,cs.AI,https://arxiv.org/abs/2510.00480
On the joint observability of flow fields and particle properties from Lagrangian trajectories: evidence from neural data assimilation,Ke Zhou; Samuel J. Grauer,physics.flu-dyn,https://arxiv.org/abs/2510.00479
Vicinity-Guided Discriminative Latent Diffusion for Privacy-Preserving Domain Adaptation,Jing Wang; Wonho Bae; Jiahong Chen; Wenxu Wang; Junhyug Noh,N/A,https://arxiv.org/abs/2510.00478
Analyzing Latent Concepts in Code Language Models,Arushi Sharma; Vedant Pungliya; Christopher J. Quinn; Ali Jannesari,cs.SE,https://arxiv.org/abs/2510.00476
Diagnosing Shortcut-Induced Rigidity in Continual Learning: The Einstellung Rigidity Index (ERI),Kai Gu; Weishi Shi,N/A,https://arxiv.org/abs/2510.00475
Atomic networks as highways for holes in oxygen-deficient amorphous oxides,Rafael Costa-Amaral; Yu Kumagai,cond-mat.mtrl-sci,https://arxiv.org/abs/2510.00473
Feature Identification via the Empirical NTK,Jennifer Lin,N/A,https://arxiv.org/abs/2510.00468
Rehearsal-free and Task-free Online Continual Learning With Contrastive Prompt,Aopeng Wang; Ke Deng; Yongli Ren; Jun Luo,N/A,https://arxiv.org/abs/2510.00467
On the Adversarial Robustness of Learning-based Conformal Novelty Detection,Daofu Zhang; Mehrdad Pournaderi; Hanne M. Clifford; Yu Xiang; Pramod K. Varshney,N/A,https://arxiv.org/abs/2510.00463
TimeEmb: A Lightweight Static-Dynamic Disentanglement Framework for Time Series Forecasting,Mingyuan Xia; Chunxu Zhang; Zijian Zhang; Hao Miao; Qidong Liu; Yuanshao Zhu; Bo Yang,N/A,https://arxiv.org/abs/2510.00461
Robust Spatiotemporally Contiguous Anomaly Detection Using Tensor Decomposition,Rachita Mondal; Mert Indibi; Tapabrata Maiti; Selin Aviyente,N/A,https://arxiv.org/abs/2510.00460
UrbanGraph: Physics-Informed Spatio-Temporal Dynamic Heterogeneous Graphs for Urban Microclimate Prediction,Weilin Xin; Chenyu Huang; Peilin Li; Jing Zhong; Jiawei Yao,N/A,https://arxiv.org/abs/2510.00457
Cloud Investigation Automation Framework (CIAF): An AI-Driven Approach to Cloud Forensics,Dalal Alharthi; Ivan Roberto Kawaminami Garcia,cs.CR,https://arxiv.org/abs/2510.00452
A Call to Action for a Secure-by-Design Generative AI Paradigm,Dalal Alharthi; Ivan Roberto Kawaminami Garcia,cs.CR,https://arxiv.org/abs/2510.00451
Randomized Matrix Sketching for Neural Network Training and Gradient Monitoring,Harbir Antil; Deepanshu Verma,N/A,https://arxiv.org/abs/2510.00442
On-the-Fly Data Augmentation via Gradient-Guided and Sample-Aware Influence Estimation,Suorong Yang; Jie Zong; Lihang Wang; Ziheng Qin; Hai Gan; Pengfei Zhou; Kai Wang; Yang You; Furao Shen,N/A,https://arxiv.org/abs/2510.00434
Plug-and-Play Prompt Refinement via Latent Feedback for Diffusion Model Alignment,Suhyeon Lee; Jong Chul Ye,N/A,https://arxiv.org/abs/2510.00430
Automated Structured Radiology Report Generation with Rich Clinical Context,Seongjae Kang; Dong Bok Lee; Juho Jung; Dongseop Kim; Won Hwa Kim; Sunghoon Joo,N/A,https://arxiv.org/abs/2510.00428
A Point Process Model of Skin Conductance Responses in a Stroop Task for Predicting Depression and Suicidal Ideation,Kleanthis Avramidis; Myzelle Hughes; Idan A Blank; Dani Byrd; Assal Habibi; Takfarinas Medani; Richard M Leahy; Shrikanth Narayanan,eess.SP,https://arxiv.org/abs/2510.00422
Learning a Zeroth-Order Optimizer for Fine-Tuning LLMs,Kairun Zhang; Haoyu Li; Yanjun Zhao; Yifan Sun; Huan Zhang,N/A,https://arxiv.org/abs/2510.00419
Improving Virtual Contrast Enhancement using Longitudinal Data,Pierre Fayolle; Alexandre Bône; Noëlie Debs; Philippe Robert; Pascal Bourdon; Remy Guillevin; David Helbert,eess.IV,https://arxiv.org/abs/2510.00418
Progressively Sampled Equality-Constrained Optimization,Frank E. Curtis; Lingjun Guo; Daniel P. Robinson,math.OC,https://arxiv.org/abs/2510.00417
AbsTopK: Rethinking Sparse Autoencoders For Bidirectional Features,Xudong Zhu; Mohammad Mahdi Khalili; Zhihui Zhu,N/A,https://arxiv.org/abs/2510.00404
Hierarchy-Aware Neural Subgraph Matching with Enhanced Similarity Measure,Zhouyang Liu; Ning Liu; Yixin Chen; Jiezhong He; Menghan Jia; Dongsheng Li,N/A,https://arxiv.org/abs/2510.00402
Physics-Informed Neural Controlled Differential Equations for Scalable Long Horizon Multi-Agent Motion Forecasting,Shounak Sural; Charles Kekeh; Wenliang Liu; Federico Pecora; Mouhacine Benosman,cs.RO,https://arxiv.org/abs/2510.00401
Can Mamba Learn In Context with Outliers? A Theoretical Generalization Analysis,Hongkang Li; Songtao Lu; Xiaodong Cui; Pin-Yu Chen; Meng Wang,N/A,https://arxiv.org/abs/2510.00399
SAGE-Music: Low-Latency Symbolic Music Generation via Attribute-Specialized Key-Value Head Sharing,Jiaye Tan; Haonan Luo; Linfeng Song; Shuaiqi Chen; Yishan Lyu; Zian Zhong; Roujia Wang; Daniel Jiang; Haoran Zhang; Jiaming Bai; Haoran Cheng; Q. Vera Liao; Hao-Wen Dong,cs.SD,https://arxiv.org/abs/2510.00395
Graph2Region: Efficient Graph Similarity Learning with Structure and Scale Restoration,Zhouyang Liu; Yixin Chen; Ning Liu; Jiezhong He; Dongsheng Li,N/A,https://arxiv.org/abs/2510.00394
A Deep Learning Pipeline for Epilepsy Genomic Analysis Using GPT-2 XL and NVIDIA H100,Muhammad Omer Latif; Hayat Ullah; Muhammad Ali Shafique; Zhihua Dong,q-bio.GN,https://arxiv.org/abs/2510.00392
Bayesian Distributional Models of Executive Functioning,Robert Kasumba; Zeyu Lu; Dom CP Marticorena; Mingyang Zhong; Paul Beggs; Anja Pahor; Geetha Ramani; Imani Goffney; Susanne M Jaeggi; Aaron R Seitz; Jacob R Gardner; Dennis L Barbour,N/A,https://arxiv.org/abs/2510.00387
Train on Validation (ToV): Fast data selection with applications to fine-tuning,Ayush Jain; Andrea Montanari; Eren Sasoglu,N/A,https://arxiv.org/abs/2510.00386
Learning Passive Continuous-Time Dynamics with Multistep Port-Hamiltonian Gaussian Processes,Chi Ho Leung; Philip E. Paré,N/A,https://arxiv.org/abs/2510.00384
Efficient Probabilistic Tensor Networks,Marawan Gamal Abdel Hameed; Guillaume Rabusseau,N/A,https://arxiv.org/abs/2510.00382
Composer: A Search Framework for Hybrid Neural Architecture Design,Bilge Acun; Prasoon Sinha; Newsha Ardalani; Sangmin Bae; Alicia Golden; Chien-Yu Lin; Meghana Madhyastha; Fei Sun; Neeraja J. Yadwadkar; Carole-Jean Wu,N/A,https://arxiv.org/abs/2510.00379
Multidimensional Bayesian Active Machine Learning of Working Memory Task Performance,Dom CP Marticorena; Chris Wissmann; Zeyu Lu; Dennis L Barbour,N/A,https://arxiv.org/abs/2510.00375
GDLNN: Marriage of Programming Language and Neural Networks for Accurate and Easy-to-Explain Graph Classification,Minseok Jeon; Seunghyun Park,N/A,https://arxiv.org/abs/2510.00374
Combining Large Language Models and Gradient-Free Optimization for Automatic Control Policy Synthesis,Carlo Bosio; Matteo Guarrera; Alberto Sangiovanni-Vincentelli; Mark W. Mueller,N/A,https://arxiv.org/abs/2510.00373
Parametric modeling of shear wave velocity profiles for the conterminous U.S,Morgan D. Sanger; Brett W. Maurer,physics.geo-ph,https://arxiv.org/abs/2510.00372
The Transformer Cookbook,Andy Yang; Christopher Watson; Anton Xue; Satwik Bhattamishra; Jose Llarena; William Merrill; Emile Dos Santos Ferreira; Anej Svete; David Chiang,N/A,https://arxiv.org/abs/2510.00368
CINDES: Classification induced neural density estimator and simulator,Dehao Dai; Jianqing Fan; Yihong Gu; Debarghya Mukherjee,N/A,https://arxiv.org/abs/2510.00367
Continual Learning with Query-Only Attention,Gautham Bekal; Ashish Pujari; Scott David Kelly,N/A,https://arxiv.org/abs/2510.00365
End-to-end Training of High-Dimensional Optimal Control with Implicit Hamiltonians via Jacobian-Free Backpropagation,Eric Gelphman; Deepanshu Verma; Nicole Tianjiao Yang; Stanley Osher; Samy Wu Fung,math.OC,https://arxiv.org/abs/2510.00359
Hierarchical Reasoning Model: A Critical Supplementary Material,Renee Ge; Qianli Liao; Tomaso Poggio,cs.AI,https://arxiv.org/abs/2510.00355
AReUReDi: Annealed Rectified Updates for Refining Discrete Flows with Multi-Objective Guidance,Tong Chen; Yinuo Zhang; Pranam Chatterjee,N/A,https://arxiv.org/abs/2510.00352
Flow Autoencoders are Effective Protein Tokenizers,Rohit Dilip; Evan Zhang; Ayush Varshney; David Van Valen,N/A,https://arxiv.org/abs/2510.00351
Initial Distribution Sensitivity of Constrained Markov Decision Processes,Alperen Tercan; Necmiye Ozay,N/A,https://arxiv.org/abs/2510.00348
In-Context Curiosity: Distilling Exploration for Decision-Pretrained Transformers on Bandit Tasks,Huitao Yang; Guanting Chen,N/A,https://arxiv.org/abs/2510.00347
Cutting the Skip: Training Residual-Free Transformers,Yiping Ji; James Martens; Jianqiao Zheng; Ziqin Zhou; Peyman Moghadam; Xinyu Zhang; Hemanth Saratchandran; Simon Lucey,N/A,https://arxiv.org/abs/2510.00345
Navigating the Synchrony-Stability Frontier in Adaptive Chatbots,T. James Brandt,cs.HC,https://arxiv.org/abs/2510.00339
Structural Refinement of Bayesian Networks for Efficient Model Parameterisation,Kieran Drury; Martine J. Barons; Jim Q. Smith,stat.ME,https://arxiv.org/abs/2510.00334
A Compact; Low Power Transprecision ALU for Smart Edge Devices,Ayushi Dube; Gian Singh; Sarma Vrudhula,cs.AR,https://arxiv.org/abs/2510.00333
Which Programming Language and Model Work Best With LLM-as-a-Judge For Code Retrieval?,Lucas Roberts; Denisa Roberts,cs.SE,https://arxiv.org/abs/2510.00324
Privately Estimating Black-Box Statistics,Günter F. Steinke; Thomas Steinke,cs.CR,https://arxiv.org/abs/2510.00322
A Framework for Selection of Machine Learning Algorithms Based on Performance Metrices and Akaike Information Criteria in Healthcare; Telecommunication; and Marketing Sector,A. K. Hamisu; K. Jasleen,N/A,https://arxiv.org/abs/2510.00321
DecepChain: Inducing Deceptive Reasoning in Large Language Models,Wei Shen; Han Wang; Haoyu Li; Huan Zhang,N/A,https://arxiv.org/abs/2510.00319
DiSC-AMC: Token- and Parameter-Efficient Discretized Statistics In-Context Automatic Modulation Classification,Mohammad Rostami; Atik Faysal; Reihaneh Gh. Roshan; Huaxia Wang; Nikhil Muralidhar; Yu-Dong Yao,N/A,https://arxiv.org/abs/2510.00316
Robust Federated Inference,Akash Dhasade; Sadegh Farhadkhani; Rachid Guerraoui; Nirupam Gupta; Maxime Jacovella; Anne-Marie Kermarrec; Rafael Pinot,N/A,https://arxiv.org/abs/2510.00310
Lipschitz Bandits with Stochastic Delayed Feedback,Zhongxuan Liu; Yue Kang; Thomas C. M. Lee,N/A,https://arxiv.org/abs/2510.00309
Barriers for Learning in an Evolving World: Mathematical Understanding of Loss of Plasticity,Amir Joudaki; Giulia Lanzillotta; Mohammad Samragh Razlighi; Iman Mirzadeh; Keivan Alizadeh; Thomas Hofmann; Mehrdad Farajtabar; Fartash Faghri,N/A,https://arxiv.org/abs/2510.00304
Looking Beyond the Known: Towards a Data Discovery Guided Open-World Object Detection,Anay Majee; Amitesh Gangrade; Rishabh Iyer,cs.CV,https://arxiv.org/abs/2510.00303
Malliavin Calculus with Weak Derivatives for Counterfactual Stochastic Optimization,Vikram Krishnamurthy; Luke Snow,math.OC,https://arxiv.org/abs/2510.00297
Beyond Token Probes: Hallucination Detection via Activation Tensors with ACT-ViT,Guy Bar-Shalom; Fabrizio Frasca; Yaniv Galron; Yftah Ziser; Haggai Maron,N/A,https://arxiv.org/abs/2510.00296
